CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
1003010705,Alabama,Baldwin,1,8331,3689,0,61,0.0073221,0,0,0,0,0,0,11.6,63359,1,1,1,1,1,0,0,0,3480.62376,7145.846605,3480.62376,1006.280861,1941.036265,1006.280861,7145.846605,0.85774176,1941.036265,0.232989589,1676.727408,0.201263643,959.2473129,0.115141917,6003.493973,0.720621051,785.5660097,0.094294324,118.1546644,0.014182531,7.541828374,0.000905273,47.16535767,0.005661428,183.9247511,0.022077152,245.8055236,0.029504924,27.71146142,0.007511917,68.42060034,0.018547194,3480.62376,0.417791833,1006.280861,0.120787524,930.6139528,0.111704952,494.0561305,0.059303341,3005.609607,0.36077417,328.5197342,0.039433409,35.12816366,0.00421656,2.12798725,0.00025543,21.61445632,0.002594461,87.62380658,0.010517802,107.6871006,0.012926071,17.36247696,0.004706554,29.96220455,0.00812204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595,1886,1098,6867,1028,156,10,50,220,280,40,83
1003010800,Alabama,Baldwin,1,6861,2770,0,192,0.0279843,0,0,0,0,0,0,17.9,68802,1,1,1,1,1,0,0,0,2488.198368,5118.125674,2488.198368,758.6223005,1640.889314,758.6223005,5118.125674,0.745973717,1640.889314,0.23916183,1158.831029,0.168901185,910.0164179,0.13263612,3551.020439,0.517566016,1456.377301,0.212268955,41.94569763,0.006113642,2.999999821,0.000437254,12.33189401,0.00179739,53.4503435,0.00779046,79.38648036,0.011570687,46.46100419,0.016772926,97.88868756,0.035338876,2488.198368,0.362658267,758.6223005,0.110570223,615.3147921,0.089682961,406.1925727,0.059203115,1635.583599,0.238388515,807.663555,0.117718052,17.14913029,0.002499509,0.823126137,0.000119972,3.286250612,0.000478975,23.6926884,0.003453241,45.00811177,0.006559993,15.71418855,0.005672992,46.82067901,0.016902772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2566,1480,1316,5050,1639,65,3,16,88,109,61,129
1003010903,Alabama,Baldwin,0,5173,1799,0,516,0.0997487,0,0,0,0,0,0,19,51612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4483.142463,0.866642657,1743.030264,0.336947664,953.9683755,0.184412986,457.0069349,0.088344662,3414.505717,0.660062965,908.7111218,0.175664242,9.998899644,0.001932902,0.999999979,0.000193311,32.56790336,0.006295748,116.3588051,0.022493486,109.9291415,0.021250559,62.66445115,0.034832936,204.8255014,0.113855198,3941.323154,0.761902794,1536.391626,0.297002054,830.918058,0.160625954,410.5273195,0.079359621,3079.76403,0.595353572,728.3636124,0.140801008,9.895803695,0.001912972,0.999999979,0.000193311,27.79160719,0.005372435,94.50807922,0.018269491,80.14464225,0.015492875,55.48096315,0.030839891,178.8188037,0.099399002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2062,1116,563,4000,950,16,2,37,168,159,81,251
1003010904,Alabama,Baldwin,0,6831,2564,0,49,0.0071732,0,0,0,0,0,0,7.9,53105,0,0,0,0,0,0,0,0,472.2309989,472.2309989,0,194.5815169,194.5815169,0,6650.469627,0.973571897,2489.752915,0.364478541,1574.308697,0.230465334,927.413195,0.135765363,6191.661765,0.906406348,132.8714034,0.019451238,22.36308914,0.003273765,3.999999825,0.000585566,98.57340462,0.014430304,201.0000005,0.029424682,185.8146105,0.02720167,94.31949423,0.036786074,254.321087,0.099189191,6380.792775,0.934093511,2399.604527,0.351281588,1491.952338,0.218409067,904.9594626,0.132478329,5956.058934,0.871916108,102.0710088,0.014942323,20.99999982,0.00307422,3.999999825,0.000585566,97.65526221,0.014295896,200.0076008,0.029279403,176.9720826,0.0259072,92.93412837,0.03624576,244.4334616,0.095332863,472.2309989,0.069130581,194.5815169,0.028485071,88.06793804,0.012892393,86.60667032,0.012678476,446.7295945,0.065397393,2.612261116,0.000382413,2.198989188,0.000321913,0,0,4.243180409,0.000621165,16.44697747,0.002407697,8.111227606,0.001187414,12.94489604,0.005048711,19.63336965,0.00765732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430,1616,954,6361,141,23,4,100,202,187,85,234
1003010905,Alabama,Baldwin,0,8011,3000,0,11,0.0013731,0,0,0,0,0,0,11,59286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6615.067993,0.825748096,2096.628304,0.261718675,1774.352875,0.221489561,788.0840982,0.098375246,5893.980586,0.735735936,310.9214492,0.038811815,28.70150973,0.003582762,1,0.000124828,36.44185284,0.004548977,344.0226058,0.042943778,450.1566461,0.056192316,99.01593879,0.033005313,273.4886647,0.091162888,5681.887223,0.709260669,1739.923304,0.217191774,1487.364796,0.18566531,699.4526301,0.087311525,5083.318129,0.634542271,242.707913,0.030296831,24.88786968,0.003106712,1,0.000124828,23.01083471,0.002872405,306.9624938,0.038317625,415.5077442,0.051867151,91.64239796,0.030547466,234.2578848,0.078085962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2496,2224,938,6896,426,36,1,50,602,718,107,336
1003010906,Alabama,Baldwin,1,4302,1597,0,126,0.0292887,0,0,0,0,0,0,9.4,51597,1,1,1,1,1,0,0,0,3089.517983,4099.958757,3089.517983,1317.286928,1594.516005,1317.286928,4099.958757,0.953035508,1594.516005,0.370645283,1022.119218,0.237591636,643.9237535,0.149680091,3721.29588,0.865015314,188.1626097,0.043738403,16.79732928,0.00390454,1,0.00023245,23.81747861,0.005536373,148.8854496,0.034608426,213.5368877,0.049636655,81.38312803,0.050960005,238.2201114,0.149167258,3089.517983,0.718158527,1317.286928,0.306203377,813.8511402,0.189179716,403.4701912,0.093786655,2770.142895,0.64391978,162.5205814,0.037777913,11.18907899,0.002600902,1,0.00023245,12.53329563,0.002913365,132.1321191,0.030714114,173.1362955,0.040245536,73.54554683,0.046052315,177.0744858,0.110879453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,1075,678,3914,193,17,1,26,151,221,84,251
1003011000,Alabama,Baldwin,0,4305,1664,0,15,0.0034843,0,0,0,0,0,1,26.1,42750,0,0,0,0,0,0,0,0,0.131121337,0.131121337,0,0.06857641,0.06857641,0,4301.526216,0.999193081,1954.785689,0.454073331,1039.231138,0.241400961,672.8001777,0.156283433,3653.661698,0.848701904,278.6215008,0.064720442,5.999999809,0.001393728,3.00000001,0.000696864,47.00000021,0.010917538,313.2430102,0.072762604,356.0000017,0.082694542,48.22758597,0.028982924,192.4227496,0.115638672,4258.312199,0.989154982,1933.522085,0.44913405,1030.978388,0.239483946,666.0395409,0.154713018,3616.572461,0.840086518,276.7990915,0.064297118,5.999999809,0.001393728,3.00000001,0.000696864,46.55176669,0.010813419,309.3888733,0.071867334,354.6990361,0.082392343,47.84640791,0.028753851,190.5100896,0.114489237,0.131121337,3.04579E-05,0.06857641,1.59295E-05,0.026709901,6.20439E-06,0.018211296,4.23027E-06,0.125050902,2.90478E-05,0.004856346,1.12807E-06,0.001214086,2.82018E-07,0,0,0,0,0,0,0.001214086,2.82018E-07,0.001015992,6.10572E-07,0.0061824,3.71538E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,1040,673,3656,279,6,3,47,314,356,45,192
1003011101,Alabama,Baldwin,1,8397,3423,0,13,0.0015482,0,0,0,0,0,0,13.3,70341,1,1,1,1,1,0,0,0,3134.144924,6588.313913,3134.144924,905.4002546,1813.268218,905.4002546,6588.313913,0.7846033,1813.268218,0.215942386,1626.974038,0.193756584,1339.132933,0.159477544,6082.727889,0.724392984,274.9967316,0.032749402,41.04375779,0.004887907,4.040963582,0.000481239,8.493956667,0.001011547,177.0105796,0.021080217,254.6249775,0.030323327,75.45956963,0.022044864,214.198528,0.062576257,3134.144924,0.373245793,905.4002546,0.107824253,792.8862739,0.094424946,591.8852515,0.070487704,2936.115355,0.349662422,113.1817764,0.013478835,15.89799006,0.001893294,0.034900852,4.15635E-06,3.734698215,0.000444766,65.1801916,0.007762319,92.83834151,0.011056132,24.62638475,0.007194386,96.77775302,0.028272788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583,2131,1689,7655,441,61,5,19,216,326,100,288
1003011102,Alabama,Baldwin,0,3715,1389,0,0,0,0,0,0,0,0,0,9.7,69605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3715.000016,1.000000004,814.7638765,0.219317329,998.0000072,0.268640648,501.000005,0.134858682,3405.000013,0.916554512,156.0000005,0.041991925,16.99999993,0.004576043,1.000000054,0.000269179,19.00000013,0.005114401,117.0000007,0.031493944,154.0000005,0.041453567,12.55757584,0.009040731,60.87997325,0.043830074,3715.000016,1.000000004,814.7638765,0.219317329,998.0000072,0.268640648,501.000005,0.134858682,3405.000013,0.916554512,156.0000005,0.041991925,16.99999993,0.004576043,1.000000054,0.000269179,19.00000013,0.005114401,117.0000007,0.031493944,154.0000005,0.041453567,12.55757584,0.009040731,60.87997325,0.043830074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,998,501,3405,156,17,1,19,117,154,14,65
1003011201,Alabama,Baldwin,1,4230,1984,0,17,0.0040189,0,0,0,0,0,0,13.9,78918,0,1,0,1,0,0,0,0,394.6951702,2655.433387,394.6951702,85.49152515,596.8332808,85.49152515,2655.433387,0.62776203,596.8332808,0.141095338,615.7472194,0.145566719,547.3638346,0.129400434,2529.040887,0.597882006,77.10558039,0.01822827,15.38930117,0.003638133,0.99999994,0.000236407,1.590219821,0.000375938,31.30739253,0.007401275,67.4532528,0.015946395,36.72801814,0.018512106,56.84485682,0.028651642,394.6951702,0.093308551,85.49152515,0.020210762,104.3368969,0.024665933,71.7719526,0.016967365,378.8794159,0.089569602,9.764275961,0.002308339,2.496335289,0.00059015,0.896826982,0.000212016,0.363154729,8.58522E-05,2.295160952,0.000542591,6.036727466,0.001427122,4.014518701,0.002023447,7.909539366,0.003986663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,859,1111,4041,111,30,1,2,45,95,95,95
1003011202,Alabama,Baldwin,1,5065,2282,0,0,0,0,0,0,0,0,0,9.8,67917,1,1,1,1,1,0,0,0,1718.227963,3646.298328,1718.227963,556.3826307,1126.968347,556.3826307,3646.298328,0.719900953,1126.968347,0.222501154,728.736891,0.143876978,792.7735348,0.156519948,2573.934415,0.508180536,997.3086189,0.196901998,19.26633118,0.003803817,0,0,6.997068462,0.001381455,48.79189392,0.009633148,64.1037897,0.012656227,36.0967695,0.015818041,85.06215213,0.037275264,1718.227963,0.339235531,556.3826307,0.109848496,348.2599,0.068758124,383.9957606,0.075813576,1129.149801,0.222931846,555.5106537,0.109676338,10.48251651,0.002069599,0,0,1.819332425,0.000359197,21.26565898,0.004198551,18.98642974,0.003748555,8.421723415,0.003690501,39.6323409,0.017367371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1628,1023,1078,3815,1146,21,1,9,73,99,67,109
1003011300,Alabama,Baldwin,0,4487,1842,0,0,0,0,0,0,0,0,0,13.5,90536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4486.999998,1,1058.260112,0.235850259,958.0000001,0.213505683,913.0000021,0.203476711,4192.999997,0.934477378,182.0000013,0.040561623,7.999999991,0.001782928,0,0,11.00000005,0.002451527,93.00000016,0.020726543,109.999999,0.024515266,45.93618319,0.02493821,78.89589519,0.042831648,4486.999998,1,1058.260112,0.235850259,958.0000001,0.213505683,913.0000021,0.203476711,4192.999997,0.934477378,182.0000013,0.040561623,7.999999991,0.001782928,0,0,11.00000005,0.002451527,93.00000016,0.020726543,109.999999,0.024515266,45.93618319,0.02493821,78.89589519,0.042831648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,958,913,4193,182,8,0,11,93,110,39,72
1003011401,Alabama,Baldwin,0,10632,4159,0,0,0,0,0,0,0,0,0,16.7,50883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10632.0001,1.000000009,4080.356199,0.383780681,2475.00002,0.232787812,1737.000011,0.163374719,8995.000078,0.846030858,956.0000055,0.089917232,42.00000015,0.003950339,5.00000006,0.000470278,81.99999985,0.007712566,552.0000036,0.051918736,775.0000054,0.072893153,87.84659267,0.021122047,758.1972284,0.182302772,10632.0001,1.000000009,4080.356199,0.383780681,2475.00002,0.232787812,1737.000011,0.163374719,8995.000078,0.846030858,956.0000055,0.089917232,42.00000015,0.003950339,5.00000006,0.000470278,81.99999985,0.007712566,552.0000036,0.051918736,775.0000054,0.072893153,87.84659267,0.021122047,758.1972284,0.182302772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4189,2475,1737,8995,956,42,5,82,552,775,83,684
1003011403,Alabama,Baldwin,0,9131,4030,0,0,0,0,0,0,0,0,0,8.2,60078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8407.429387,0.920756696,2436.467381,0.266834671,1664.483784,0.18228932,1359.624579,0.148902046,7563.314527,0.828311743,181.4536283,0.019872262,53.58289851,0.00586824,9.000000173,0.000985653,40.62500381,0.00444913,559.4533135,0.061269665,910.4709725,0.099712077,31.9355919,0.007924464,341.6741323,0.084782663,6161.041577,0.674738975,1819.132574,0.199225997,1158.13293,0.126835279,1072.958771,0.117507258,5639.683987,0.61764144,120.4119086,0.013187155,40.95480799,0.004485249,9.000000173,0.000985653,31.74088055,0.003476167,319.2499638,0.034963308,482.3678156,0.05282749,23.55918452,0.005845951,254.9520943,0.063263547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2387,1798,1487,8243,197,57,9,46,579,960,31,367
1003011405,Alabama,Baldwin,1,3832,1795,0,0,0,0,0,0,0,0,0,6.7,82246,1,1,1,1,1,0,0,0,3628.924054,3828.376434,3628.924054,587.9403623,610.9684211,587.9403623,3828.376434,0.999054393,610.9684211,0.159438523,602.6446809,0.157266357,937.4208171,0.24462965,3713.495449,0.969075013,5.000000005,0.001304802,27.94049412,0.007291361,0,0,24.99999986,0.006524008,56.94049419,0.01485921,48.99999984,0.012787056,58.91222712,0.032820182,42.67151297,0.023772431,3628.924054,0.947005233,587.9403623,0.153429113,578.6328668,0.151000226,891.7893861,0.232721656,3523.14194,0.919400297,5.000000005,0.001304802,21.68389002,0.005658635,0,0,24.37731096,0.006361511,54.72091953,0.014279989,48.18799584,0.012575155,56.29192572,0.031360404,40.48507977,0.022554362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,603,939,3717,5,28,0,25,57,49,54,40
1003011406,Alabama,Baldwin,0,3412,1484,0,0,0,0,0,0,0,0,1,22.3,52857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3140.979777,0.920568516,1626.726037,0.476766131,694.897264,0.203662739,335.4861936,0.098325379,2897.679365,0.849261244,23.06667229,0.006760455,32.13622942,0.00941859,10.963148,0.003213115,20.81554815,0.006100688,156.3188122,0.045814423,184.0644919,0.053946217,50.93038575,0.034319667,176.5408037,0.118962806,2055.487105,0.602428811,1031.004983,0.302170276,472.8213871,0.138576022,211.5002437,0.061987176,1909.843009,0.559742969,13.54562974,0.003969997,23.93275212,0.007014288,0,0,10.9409979,0.003206623,97.22471771,0.028494935,86.13900027,0.025245897,31.74151885,0.021389164,113.467283,0.076460433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1889,743,392,3140,25,36,12,23,176,195,45,175
1003011407,Alabama,Baldwin,1,4799,2161,0,4,0.0008335,1,1,1,0,0,1,23,39063,1,1,1,1,1,0,0,0,2465.68776,4063.411476,2465.68776,1386.084737,1614.096832,1386.084737,4063.411476,0.846720458,1614.096832,0.336340244,720.5460595,0.150145043,899.1088583,0.187353377,3822.172073,0.796451776,48.6549449,0.010138559,33.19561362,0.006917194,0.918771495,0.000191451,20.25219251,0.004220086,138.2178776,0.028801391,43.97755461,0.0091639,42.48605464,0.019660368,104.7828914,0.04848815,2465.68776,0.51379199,1386.084737,0.288827826,433.0650403,0.090240684,507.4903534,0.105749188,2264.517889,0.471872867,47.68419249,0.009936277,15.53515735,0.003237166,0.580379717,0.000120938,15.32168477,0.003192683,122.0484483,0.025432058,35.42665158,0.00738209,39.56545856,0.018308866,64.64163142,0.029912833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331,857,1040,4525,56,36,1,26,155,57,64,143
1003011408,Alabama,Baldwin,0,433,216,0,0,0,0,0,0,0,0,0,1.5,55875,1,1,0,0,0,1,0,0,293.7019016,293.7019016,0,63.76160655,63.76160655,0,433.0000044,1.00000001,94.00271413,0.217096337,44.0000003,0.101616629,132.0000024,0.30484989,418.000006,0.965357982,1,0.002309469,0,0,0,0,7.000000115,0.016166282,7.000000011,0.016166282,3.000000027,0.006928407,0,0,11.40175977,0.052785925,433.0000044,1.00000001,94.00271413,0.217096337,44.0000003,0.101616629,132.0000024,0.30484989,418.000006,0.965357982,1,0.002309469,0,0,0,0,7.000000115,0.016166282,7.000000011,0.016166282,3.000000027,0.006928407,0,0,11.40175977,0.052785925,293.7019016,0.678295385,63.76160655,0.147255442,31.4059472,0.072531056,84.36688062,0.19484268,284.056921,0.656020603,1,0.002309469,0,0,0,0,2.586988695,0.00597457,6.057992421,0.013990745,1.000000045,0.002309469,0,0,7.70040783,0.035650036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,44,132,418,1,0,0,7,7,3,0,18
1003011501,Alabama,Baldwin,1,5316,2219,0,126,0.023702,0,0,0,0,1,0,17.5,54383,1,1,1,1,1,0,0,1,5299.360812,5316.000041,5299.360812,2099.791925,2104.839966,2099.791925,5316.000041,1.000000008,2104.839966,0.395944313,1033.000005,0.194319038,1321.000007,0.24849511,4559.000022,0.857599703,365.0000015,0.068660647,40.00000008,0.007524454,2,0.000376223,38.00000039,0.007148232,311.9999978,0.058690745,406.9999988,0.076561324,129.8268114,0.0585069,213.1242941,0.096045198,5299.360812,0.99686998,2099.791925,0.394994719,1029.19983,0.193604182,1318.399949,0.24800601,4542.360793,0.854469675,365.0000015,0.068660647,40.00000008,0.007524454,2,0.000376223,38.00000039,0.007148232,311.9999978,0.058690745,406.9999988,0.076561324,129.8141579,0.058501198,212.6431275,0.095828359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331,1033,1321,4559,365,40,2,38,312,407,141,221
1003011502,Alabama,Baldwin,1,10534,4330,0,0,0,1,1,1,1,1,1,26.5,50139,1,1,1,1,1,0,0,1,5815.260715,9298.827756,5815.260715,2452.884621,3995.572454,2452.884621,9298.827756,0.882744233,3995.572454,0.379302492,2091.270491,0.198525773,1660.00574,0.157585508,7163.627469,0.680048174,1191.958557,0.113153461,98.7261948,0.009372147,8.000000056,0.000759446,67.40110441,0.006398434,769.1144188,0.073012571,1235.308363,0.117268688,199.4034793,0.046051612,504.9394881,0.1166142,5815.260715,0.552046774,2452.884621,0.232854056,1243.155489,0.118013621,1137.713913,0.108003979,4562.966377,0.433165595,675.6595926,0.064140838,44.56131699,0.004230237,4.690467177,0.000445269,51.14069578,0.004854822,476.2422477,0.04521001,654.4472463,0.062127136,98.97254181,0.0228574,321.7206192,0.074300374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4624,2412,1882,7818,1693,113,8,74,828,1314,245,613
1003011601,Alabama,Baldwin,0,6062,2410,0,36,0.0059386,0,0,0,0,0,1,21.3,48333,0,0,0,0,0,0,0,0,177.1542911,177.1542911,0,82.0274268,82.0274268,0,6062.000012,1.000000002,3019.660379,0.498129393,1374.000007,0.22665787,1049,0.1730452,5699.000018,0.940118776,57.99999978,0.009567799,34.99999979,0.005773672,1,0.000164962,44.0000004,0.007258331,225.0000014,0.037116463,233.0000007,0.03843616,63.9596782,0.026539286,326.4778336,0.135467981,6062.000012,1.000000002,3019.660379,0.498129393,1374.000007,0.22665787,1049,0.1730452,5699.000018,0.940118776,57.99999978,0.009567799,34.99999979,0.005773672,1,0.000164962,44.0000004,0.007258331,225.0000014,0.037116463,233.0000007,0.03843616,63.9596782,0.026539286,326.4778336,0.135467981,177.1542911,0.029223737,82.0274268,0.013531413,53.98040155,0.008904718,10.87710091,0.001794309,161.8855665,0.026704976,2.383481531,0.000393184,2.671123706,0.000440634,0,0,2.894141564,0.000477424,7.319978081,0.001207519,2.05365458,0.000338775,3.286060114,0.00136351,7.525917362,0.003122787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3494,1374,1049,5699,58,35,1,44,225,233,62,330
1003011602,Alabama,Baldwin,0,4895,2402,0,0,0,0,0,0,0,0,0,12.4,65595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4895.000025,1.000000005,1130.403034,0.23093014,550.0000057,0.112359552,1952.000021,0.398774264,4638.000035,0.947497454,116.9999972,0.02390194,17.00000009,0.003472932,0.999999985,0.00020429,27.00000016,0.005515833,95.00000069,0.019407559,97.99999937,0.020020429,33.60709618,0.013991297,111.6983426,0.046502224,4895.000025,1.000000005,1130.403034,0.23093014,550.0000057,0.112359552,1952.000021,0.398774264,4638.000035,0.947497454,116.9999972,0.02390194,17.00000009,0.003472932,0.999999985,0.00020429,27.00000016,0.005515833,95.00000069,0.019407559,97.99999937,0.020020429,33.60709618,0.013991297,111.6983426,0.046502224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,550,1952,4638,117,17,1,27,95,98,33,115
1005950100,Alabama,Barbour,0,3321,1348,0,0,0,1,1,0,0,0,1,20.8,54471,1,1,0,0,0,1,0,0,550.2191724,550.2191724,0,275.2321649,275.2321649,0,3296.284569,0.992557835,1325.464878,0.399116193,768.1698851,0.231306801,483.9643682,0.145728506,1548.859813,0.466383563,1579.863338,0.475719162,12.00000004,0.003613369,1.000000044,0.000301114,55.00000228,0.016561277,99.5614217,0.02997935,143.7944905,0.043298552,79.25141398,0.05879185,248.4918616,0.184341144,3062.649311,0.922206959,1239.704857,0.37329264,726.7949199,0.218848214,438.9986772,0.132188701,1430.709315,0.43080678,1473.116272,0.443576113,12.00000004,0.003613369,1.000000044,0.000301114,54.00000229,0.016260163,91.82372148,0.027649419,140.1209715,0.042192403,74.23059498,0.055067207,228.4093879,0.169443166,550.2191724,0.165678763,275.2321649,0.082876292,108.8439834,0.032774461,100.7023416,0.030322897,192.9038463,0.058086072,345.6739102,0.104087296,2.12916021,0.00064112,0.069623739,2.09647E-05,4.000000073,0.001204457,5.442636087,0.001638855,6.323693059,0.001904153,17.73667559,0.013157771,45.23289769,0.033555562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,773,489,1554,1598,12,1,55,101,144,76,241
